Enemy_Modified_AssaultCube (2),Killed,Enemy_CS,20240414_040801
Enemy_CS (1),Killed,Enemy_Modified_AssaultCube (2),20240414_040801
Enemy_CS (2),Killed,Enemy_Modified_AssaultCube (1),20240414_040802
Enemy_Modified_AssaultCube,Killed,Enemy_CS (1),20240414_040802
Enemy_OW,Killed,Enemy_Modified_Xonotic (2),20240414_040817
Enemy_OW,Killed,Enemy_Modified_AssaultCube (2),20240414_040823
Enemy_OW (1),Killed,Enemy_Modified_AssaultCube (1),20240414_040823
Enemy_Modified_Xonotic (1),Killed,Enemy_OW,20240414_040824
Enemy_OW (1),Killed,Enemy_Modified_AssaultCube,20240414_040825
Enemy_CS,Killed,Enemy_Modified_Xonotic (1),20240414_040828
Enemy_Modified_AssaultCube (2),Killed,Enemy_OW (2),20240414_040835
Enemy_Modified_AssaultCube (1),Killed,Enemy_OW (1),20240414_040835
Enemy_CS (1),Killed,Enemy_Modified_Xonotic,20240414_040842
Enemy_Modified_AssaultCube,Killed,Enemy_CS,20240414_040844
Enemy_Modified_AssaultCube (2),Killed,Enemy_CS (2),20240414_040846
Enemy_Modified_Xonotic (1),Killed,Enemy_CS (1),20240414_040858
Enemy_Modified_Xonotic (1),Killed,Enemy_OW (1),20240414_040859
Enemy_OW (2),Killed,Enemy_Modified_Xonotic (1),20240414_040859
Enemy_Modified_Xonotic (2),Killed,Enemy_Modified_AssaultCube (1),20240414_040903
Enemy_CS (2),Killed,Enemy_Modified_AssaultCube,20240414_040908
Enemy_CS (2),Killed,Enemy_Modified_AssaultCube (2),20240414_040909
Enemy_OW,Killed,Enemy_Modified_Xonotic (2),20240414_040911
Enemy_CS,Killed,Enemy_OW (2),20240414_040917
Enemy_Modified_AssaultCube (1),Killed,Enemy_CS,20240414_040928
Enemy_OW,Killed,Enemy_CS (2),20240414_040929
Enemy_Modified_AssaultCube (2),Killed,Enemy_OW,20240414_040932
Enemy_OW (1),Killed,Enemy_CS (1),20240414_040932
Enemy_Modified_Xonotic (1),Killed,Enemy_OW (1),20240414_040941
Enemy_Modified_Xonotic (2),Killed,Enemy_OW (2),20240414_040941
Enemy_Modified_AssaultCube (2),Killed,Enemy_Modified_Xonotic (1),20240414_040950
Enemy_CS (1),Killed,Enemy_Modified_AssaultCube (1),20240414_040959
Enemy_CS (2),Killed,Enemy_OW (1),20240414_041002
Enemy_OW (2),Killed,Enemy_CS,20240414_041002
Enemy_Modified_AssaultCube (2),Killed,Enemy_Modified_Xonotic,20240414_041005
Enemy_Modified_Xonotic (2),Killed,Enemy_Modified_AssaultCube (2),20240414_041005
Enemy_Modified_AssaultCube,Killed,Enemy_Modified_Xonotic (2),20240414_041009
Enemy_CS (2),Killed,Enemy_OW (2),20240414_041012
Enemy_OW,Killed,Enemy_CS (2),20240414_041012
Enemy_CS (1),Killed,Enemy_Modified_AssaultCube,20240414_041018
Enemy_Modified_AssaultCube (1),Killed,Enemy_CS (1),20240414_041024
Enemy_OW,Killed,Enemy_Modified_Xonotic,20240414_041034
Enemy_Modified_Xonotic (1),Killed,Enemy_OW,20240414_041036
Enemy_Modified_Xonotic (1),Killed,Enemy_OW (1),20240414_041037
Enemy_Modified_AssaultCube (2),Killed,Enemy_Modified_Xonotic (1),20240414_041037
Enemy_Modified_Xonotic (2),Killed,Enemy_OW (2),20240414_041038
Enemy_Modified_AssaultCube (2),Killed,Enemy_Modified_Xonotic (2),20240414_041042
Enemy_Modified_AssaultCube,Killed,Enemy_CS,20240414_041046
Enemy_CS (2),Killed,Enemy_Modified_AssaultCube,20240414_041047
Enemy_Modified_AssaultCube (1),Killed,Enemy_CS (2),20240414_041048
Enemy_CS (1),Killed,Enemy_Modified_AssaultCube (1),20240414_041049
Enemy_Modified_AssaultCube (2),Killed,Enemy_CS (1),20240414_041103
Enemy_OW,Killed,Enemy_CS,20240414_041110
Enemy_CS (2),Killed,Enemy_OW,20240414_041110
Enemy_Modified_AssaultCube (2),Killed,Enemy_OW (1),20240414_041111
Enemy_OW (2),Killed,Enemy_CS (2),20240414_041113
Enemy_OW (2),Killed,Enemy_Modified_AssaultCube (2),20240414_041119
Enemy_OW,Killed,Enemy_Modified_Xonotic (2),20240414_041137
Enemy_CS (1),Killed,Enemy_OW (2),20240414_041138
Enemy_OW,Killed,Enemy_Modified_Xonotic,20240414_041138
Enemy_CS,Killed,Enemy_OW,20240414_041141
Enemy_CS (1),Killed,Enemy_OW (1),20240414_041143
Enemy_Modified_AssaultCube,Killed,Enemy_CS (1),20240414_041144
Enemy_Modified_AssaultCube (2),Killed,Enemy_CS,20240414_041147
Enemy_CS (2),Killed,Enemy_Modified_AssaultCube,20240414_041153
Enemy_Modified_AssaultCube (2),Killed,Enemy_CS (2),20240414_041154
Enemy_Modified_Xonotic,Killed,Enemy_Modified_AssaultCube (1),20240414_041200
Enemy_Modified_Xonotic (2),Killed,Enemy_Modified_AssaultCube (2),20240414_041201
Enemy_OW (1),Killed,Enemy_Modified_Xonotic (1),20240414_041212
Enemy_CS (1),Killed,Enemy_OW (2),20240414_041214
Enemy_CS (1),Killed,Enemy_OW,20240414_041216
Enemy_CS (1),Killed,Enemy_OW (1),20240414_041217
Enemy_Modified_AssaultCube,Killed,Enemy_CS (2),20240414_041224
Enemy_Modified_AssaultCube,Killed,Enemy_CS (1),20240414_041225
Enemy_CS,Killed,Enemy_Modified_AssaultCube,20240414_041225
Enemy_Modified_AssaultCube (1),Killed,Enemy_CS,20240414_041228
Enemy_Modified_AssaultCube (1),Killed,Enemy_Modified_Xonotic (2),20240414_041233
Enemy_Modified_Xonotic,Killed,Enemy_Modified_AssaultCube (2),20240414_041238
Enemy_OW (2),Killed,Enemy_Modified_Xonotic,20240414_041243
Enemy_CS (1),Killed,Enemy_Modified_AssaultCube (1),20240414_041248
Enemy_CS (2),Killed,Enemy_OW (2),20240414_041250
Enemy_OW,Killed,Enemy_CS (2),20240414_041251
Enemy_CS (1),Killed,Enemy_OW,20240414_041252
Enemy_OW (1),Killed,Enemy_CS (1),20240414_041252
Enemy_CS,Killed,Enemy_OW (1),20240414_041253
Enemy_Modified_Xonotic (1),Killed,Enemy_CS,20240414_041305
Enemy_CS (1),Killed,Enemy_Modified_AssaultCube (1),20240414_041314
Enemy_Modified_Xonotic (2),Killed,Enemy_CS (2),20240414_041316
Enemy_CS (1),Killed,Enemy_Modified_Xonotic (2),20240414_041316
Enemy_CS (1),Killed,Enemy_Modified_Xonotic (1),20240414_041317
Enemy_Modified_Xonotic,Killed,Enemy_CS (1),20240414_041318
Enemy_OW,Killed,Enemy_Modified_AssaultCube (2),20240414_041321
Enemy_OW (1),Killed,Enemy_Modified_AssaultCube,20240414_041322
Enemy_Modified_Xonotic,Killed,Enemy_OW (2),20240414_041323
